epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
62,566,,,1.0,0.00740072363987565,,
63,575,,,,,1.0,0.006420498248189688
63,575,,,1.0,0.007196268532425165,,
64,584,,,,,1.0,0.0061240848153829575
64,584,,,1.0,0.006894546560943127,,
65,593,,,,,1.0,0.0058347606100142
65,593,,,1.0,0.0065788161009550095,,
66,602,,,,,1.0,0.0056883771903812885
66,602,,,1.0,0.0063489568419754505,,
67,611,,,,,1.0,0.005590927321463823
67,611,,,1.0,0.006108015310019255,,
68,620,,,,,1.0,0.005547136999666691
68,620,,,1.0,0.005945724900811911,,
69,629,,,,,1.0,0.0052158827893435955
69,629,,,1.0,0.005702673457562923,,
70,638,,,,,1.0,0.005048061721026897
70,638,,,1.0,0.0055102817714214325,,
71,647,,,,,1.0,0.004888398107141256
71,647,,,1.0,0.005280913785099983,,
72,656,,,,,1.0,0.004866158124059439
72,656,,,1.0,0.005127474199980497,,
73,665,,,,,1.0,0.004850038327276707
73,665,,,1.0,0.004965170286595821,,
74,674,,,,,1.0,0.004525164607912302
74,674,,,1.0,0.004823124036192894,,
75,683,,,,,1.0,0.004432817921042442
75,683,,,1.0,0.004657520912587643,,
76,692,,,,,1.0,0.004466783255338669
76,692,,,1.0,0.004476160742342472,,
77,701,,,,,1.0,0.004333167336881161
77,701,,,1.0,0.004321393556892872,,
78,710,,,,,1.0,0.00414182199165225
78,710,,,1.0,0.004236379638314247,,
79,719,,,,,1.0,0.004090366885066032
79,719,,,1.0,0.004049325827509165,,
80,728,,,,,1.0,0.004101889207959175
80,728,,,1.0,0.003965022508054972,,
81,737,,,,,1.0,0.00407665828242898
81,737,,,1.0,0.00383183266967535,,
82,746,,,,,1.0,0.003901792922988534
82,746,,,1.0,0.0037129735574126244,,
83,755,,,,,1.0,0.0038647307083010674
83,755,,,1.0,0.003608950413763523,,
84,764,,,,,1.0,0.0038313278928399086
84,764,,,1.0,0.0035048280842602253,,
85,773,,,,,1.0,0.003625542391091585
85,773,,,1.0,0.0033844145946204662,,
86,782,,,,,1.0,0.0034956750459969044
86,782,,,1.0,0.0032994458451867104,,
87,791,,,,,1.0,0.0034352242946624756
87,791,,,1.0,0.003199618775397539,,
88,800,,,,,1.0,0.0033974735997617245
88,800,,,1.0,0.003097421256825328,,
89,809,,,,,1.0,0.0032997550442814827
89,809,,,1.0,0.003022388555109501,,
90,818,,,,,1.0,0.0032275179401040077
90,818,,,1.0,0.002939213067293167,,
91,827,,,,,1.0,0.0032124232966452837
91,827,,,1.0,0.002855283673852682,,
92,836,,,,,1.0,0.003167911898344755
92,836,,,1.0,0.0027735757175832987,,
93,845,,,,,1.0,0.003033221932128072
93,845,,,1.0,0.0027027172036468983,,
94,854,,,,,1.0,0.0030040026176720858
94,854,,,1.0,0.0026238702703267336,,
95,863,,,,,1.0,0.0029824180528521538
95,863,,,1.0,0.0025612202007323503,,
96,872,,,,,1.0,0.0028846117202192545
96,872,,,1.0,0.0025102703366428614,,
97,881,,,,,1.0,0.002884548855945468
97,881,,,1.0,0.0024348467122763395,,
98,890,,,,,1.0,0.0028399431612342596
98,890,,,1.0,0.00236939056776464,,
99,899,,,,,1.0,0.0027488446794450283
99,899,,,1.0,0.002316300757229328,,
100,900,1.0,0.0027488446794450283,,,,
